original final
9fd35cab09983be5e0f46bca47cd51fbf210a29b 862a08e4be9cb06193ce6dec57ed599c24c7a3d2
a046d14c1f96a36a0d0e954788cd60726e043c06 f8a14487095e4ee8276e023a40f782028e0065ec
a0695757df7f46645a85ac48ea845c0f03d2573e 05344fcfb6426346c40a5686e173799b93e2c5d0
a0788c5cbab4c3a569434cf2f83a18baf8e759f7 1977de54caa639692aaa6fcb4e436ecf0726df53
a0a9286055826cdb8841bfbbe62ace3e30a0b228 c973a6ace05848d4ae9203139b5b21709aebbb08
a148a197ba4c284e0a68f44157dbd1d8b270ed25 51531fe96c47b3762ccacad89f397dcdf670be37
a15f48321f37ea45118ad18a477bee0741dc46a9 a88bc7bcd6a2b727aecea1fc9b84ba4568e60ffe
a185e16f214c6eaabf675bb943dc0a3d09015ffd b27d4bc5dbbbcab596893271cfb9f6ce808d6acc
a1d72b9f1f5167ed30ed12cf3eb1c38c748aef7e 6a83b64609f805ed55d6c9b7f8ce90552a2d985e
a1de78efef35a2984929d106336feb0e441fbe3e d435550f4e57f41e3df309a439b723982639f614
a31776ef17d3bef0596a86ec8c7ffd8a9a6d398e 198770c408a193d1130ebb9882a2f724bc7727f0
a373e57ff67dda51d334f78708ab63075f1c601d 91c3d19506af7229acd134ced9a6cd8768654902
a3ae656459952b68757459227f6515c09dcc2843 3699f6a95a0d6a9d3d28063ddb1130fb2be0ccb0
a3bbbdd26abde6b085974c0f2ad3889b720a2a48 d08a1f075f4e7fcdcb9e891f610349563e9a36e7
a3d458b7d6f3a64adc99e7c5046d6c3870cd384e c26133cacc769c664d000c3578d2d38c82b20452
a446f7a55e811a31e90ca4cce810e520d4c50a8f f4211330430e3c189c2b5841b779759565e06f95
a4723e10693cb64be8b243f86f0d34b46dfff724 c5dbc65b5114703fed4b99d3456f92d6b9453262
a4ebaf213c706f41f1db558c871a4af7c82c3bff 30780980e0d6fc4d2db9d0148046d4d792880040
a51fb4c87dbb5734c6f863f340e7f92381b0f7f4 e8976d76702108af0565b82734d2f85b23362610
a553ef7a6e69c1d1f9cdf6b1acb63b777b110ca1 d86d5e24042e990878a26709fbd0b45ea4e77e16
a565de30f8869b642918f8641495a8d8399d8d08 dd435f9dd5464d0abcf22557955d9f287052ed06
a5a597759240e2d770065c6b124c001a94e18dc3 fe0fa6ac2aa465791e4d4a421df028b592186ac7
a5daec2daa5ec31f466f690d1f08ff4b06f6c8b2 a4e7e4982f2d1165fff978ea962a9ed6c5dd8ad1
a6130de18076fa21bc51c7f3dc1e0c6dcfe2d38c 3cac0e917af796c075b6f28068a4e2118697391e
a61958b7c4b4469344a28fa38d7915ffd9bfa416 90a09b958dc88deb486499f7e5c223fa5acf97f3
a6bb018231f70cba93419ff0d0503e650421307a a2c560e9cd1e4e3c1c7d34816c6df27d6f094318
a6c076138de01328b28b2b11ec936645a3e0a262 689aa48dbbacf13fc2159691a19012dc01e21243
a6c60979e71735d6f4fef89f48163362b1e2567e 667788deaeb07bad778b9fb7fad0226c2ec85bf3
a6d49144c0bee5eb4da0325d28831f885ed33310 bb438ed8af413e61103b3aaaa0e3fb3ceebfdb51
a6eb5a43de3775d761b18a3c0bec782c15c5901a 11ff57a73d5023a0853e791726ba75484cfde71b
a7a5ddc8c19bb37d6c515e2dcff6f49c011306eb 654e30e7c0245fb6c88b43769b25ba2a210100f4
a7da315fd4184057f6e924ab6110a0afc2f46c39 3421d246b11b18e52491300dab0f9c7c8a75c695
a896b9d82a088b12d7cf44af0d109ffeaf3f8e82 27dab88c14134bf68e0eeeb64cc08c87eddf6cb0
a8a8751b20ffe203b65a1c2f2f8c384000d7fb06 bb1b382e320ba1ea4901b0537c1530cf9c7c5364
a8f5a89645bc179d11ef88a44444a424a3fb07fa f2d64d138b0f8cf6fe966db6711f065af0c6f351
a925040702333ebf23443f7cab2105b03a3a9843 fd013ab4324083690ea1381d3a4f803ef7c61291
a99af9f274cf5a64d2dba15402d83af745d22a68 482c9d8613f493aaea80469b2e5605d027bd46d1
a9c740bfb7fc0324ce85d4e2eba68a896e0fe2f3 a556aac75374e4565de3bd77ccae490badb8829a
a9e14d926211560277a85d06b723cdeaf6648222 7cf60547ebff1a8c9dd8c1e83e61ba10983dc4c5
a9edbb4a9a42c9886c861815894dba74c806d1ec 69a64036ea2bf4bbc680c2aed507e98fa93f915b
a9f8684051b2774093cfd0dd52908e6bebb7a310 8b51d6a9d303c7ce9f8f5ce58520460f06da8915
a9f987513747893177676d1d7d0380af3dec512e b0524d74c99328ae7d1fd1ca65d7c31868e4d6af
aa0a1d244cb3d6d0feccec8839557474e86139b5 199c5315740a6277286761f0320eb0a3556c4795
aa13742a0d36f8134ee887fbc110722029e26409 35cdb70c89db2b5fc4603c304f83f7c190f2c31c
aa4089590cdbff1c903e6723474736d76f97c66b 4c2b1b48be80f76732201934e276a3e28a031b77
aa837ec3aaf170f209b4936f60e0dfa7c854cc89 356ada1c8078789d2345ee518d765f87a730af3f
aab18b26f75139e1316604e7a3d4e7e4c430c867 6b2c42a87b5f4a3abb21e0ab0cc8ccfee561f1ac
aaf1e35a511058d0a44c1170db3ab844343c9a4d f952b74af2df66f6a1c52a19ab9c5c0cb6979b71
ab2613d6f2184d36a8ef2d694c8e7d189528e1f2 a0b75c6a415f869a2f2fbce38aecc8d0db6aad5e
ab3c67d6da535b59017cc3593726959f21b5f1a7 e9f99fca3a3030ee696ae5adb6b79fa6cd8e11e4
ab6bedee5af155deb86b0f9b5873d072b8b0d4a0 9a9e3ef8c19154a9e8722c2a96c7654271393136
abd429a8dfb8d8407f5910f9d4a3666a3d614c54 fe1327065fd8548a98a71e9a45f129f96f84ca93
ac514e0b43e585f5265c1a594e16dbe5f927340e 0084e127d2b28bc1861a35c94de730c6ace157fa
ac72b8a30855f0c647b843b96bd570157c845ec6 0fe6fdcc2cf61bf3289ebccd8418b69ea0fd68ee
acad688dfc2d3f7ffbd520333ce186f6e0017262 a168188e14e5843cdd8af5eccf39948c49614f13
ada68b6f69cc21d21bdc6d31656d9164077e12e9 60e09ec9d33970ee7542e73d7c0414ab7db447c2
adbede1128b20f950d7512c7ac2fae042629d535 180b4d6707727f2efe2e17b389ac80441a653cec
ae0b664757660f2d0be4a1ac2ecf7e13d8f64e51 cc9489e0955e3c3d93b3004ca9440b866795eaf4
ae5f959be7239cc77776c7465228ae325fb205e8 45ccddf3022f072992266765443c2b3e32217d0b
ae692e6bb9ee801264620589f2938095d8fb9007 -
ae6969e9ac1aa27f107eb9c331f4462d53f8b6f4 56bd30a0d020a81942577892e3897d8c138e6ed9
aec4a0a0763a22fa26c78b4f5de08846ca03ccb6 730d9e824b3734785f5c8d6c2c69614186a0667a
aed639ac0b3777b3ba75289db2ba2c717fa5c724 15035fe6c87df2a10e21ee8842d7927dc4785a75
aeefa6f57d8604b78abab456c6576cb287c0de39 f8067e78e82a52a519a1ee14d18465f0c2920918
af4af0eed228baa81f6931f5cefcd1706197308d a168188e14e5843cdd8af5eccf39948c49614f13
af603a1d3d870d3f68b4eb6afe66c13145c98937 39bb033488b632759f18ab15f519bc3517b08814
af7fd5bfc1068c1b64b36926d1632f61361b94ad a7e638bd9ea1a0abb1dd5359331a1ef5a2946693
afa1501c74584a15a01fd696e071d7a6e4bfc0f1 184a4cece6675802547272efe31b9e43a842b3e6
afa880a843c0fa16300d4292cea03431e4a3d568 f823366fc1ee41f299e42bb0819ff44954dc5a0a
b015f1dde592767f52d04643e92ab3c7d554238d f69bdc50e5179f689e9a888468cd2eda6744e2c6
b03afbb4c6c7fa39e9d98a78b08d24177d0c1a7f fa3b0a9322f8bac2391090763ac83b1340c062b6
b04f1046b430c12b340d03005ee5b055999d00a1 607804f0e422a59a0f5836522302eee6caae2257
b05cc562d7c67f5132bd217e7d600888213b4488 5927736dae2280f6b881982f17280dd30f3e2eed
b069eed5431d85cccad3d678e095fd5b0c3037d1 6f48097619708e6bc4f3c545da56f48d218f853e
b0aaadfa1290b59d4ffeec36a8f29edd8d109773 890edc9d48e4a88e1c79975bfbc1bd036cc96445
b0bad5dc7c4f737d7e479c9487a3996fee7581d2 1a5401d456b03b710323450043d26e0fce77d68b
b16ef40ec12f4d3427464cdd6aabb47ba8993039 9ff996a37f97bc1c852202274388e43779a9bc1a
b1efe1f5721d7b962c5661dce70cb60fdc92b4e6 9975f7100c10f4259ee6b25753b9f48e53788806
b1f95fac67ebe75dfad7ca3fc0bc9c99a7d1ad11 8fd5f7fc116a4f6ffcf867392fc5c7f9c2207bb3
b284a54ac3c1eb3ecff177f438f4fea4adef6866 400b93031462d099116ef9049a494c146d719361
b294f2af0709306064b678015198ca5a8394cf86 e631d31dbb50d6173358813ac27a9556cb05d6db
b2be25a496e65abcdfcbe2889778e280df29e332 913498362bd1b00c6896967d67f825991bc4a407
b3d68b89d3001d5a0eb553ef5eaa0d834aafa97f 000a9eea4bbf63eba81d312417d618d91e5173e2
b3dcaadf01d05aa53c5ddd77d82d67b9fb8aefbf 7491ff7ef062b482117c5739a735f9e00f14fe3a
b3ea007ba510fa41ecfb36ce833270bce3a9ffd7 5e0aaaf4d704195ade5f27522e849b1a9d33d025
b3fc7060c392422d15168764bebf59283a63f43d fc8b221b61fd8c17f7608920a11511dfdceba7cd
b4322487c932c00da63362a6e07ede507becba8e 4c233fecdf64384e55299f9babace3dbc08ab887
b53a8f625fe231d62147398e00c4c39843f0028e d49ccccfe687565bc4c30f517c327d1ff801e607
b567a1f29df84b68227d141c84aa9f27ee49cb26 14914114583d5d137534ffddbfc33e65056e4e44
b56b5ca26a774a998dc0129a27b3cd6a7a9b1a76 83365ddc92e22259bc42035872e40d5a685dfe15
b579eafe378c49272d3588a3a91835ff07e9da30 c28c7dd2cd9a4d9f3a90b82ac23f9a786dc42cef
b59629e6d90b62fd4c1fbe9b79e472618bedd56f 531f82710ad12902aa234c13b07d473c15dde73e
b5d2e1dc0add8700304bcd7027a2f8b5ec3a5145 7491ff7ef062b482117c5739a735f9e00f14fe3a
b61eb31915a625beae52a78802aae7a49d7794a1 c26133cacc769c664d000c3578d2d38c82b20452
b62fbc789167863aed792fc91ebd141a15c8a829 26027306e5f115046bced40f40a438b93b1bae1c
b6f38a98d8d3b4282b1ee94586f119d6f258d786 efcc40356421a86710ba852997cf25545b653d88
b6f77166ca9812a496ea33be3659f67256277dda 5bb39059e58a86ad20c1ed05f24b759879eaa4d4
b7420de5bb00d528dd6133dae712637c54035918 0cca99cca48e841cbe8a569fb449ae4197a760ca
b76cc0a2d13dee1148287c7dd1d4a99ab6bde251 dd952c0dbc3662b073eecf150c4de488901002eb
b7867170b3852146ac37dcbc56cda8a515cd32c4 e0e1ab86a34a484e1629bd4e2fa8a051408132aa
b85f0dcf8f3b9b96ff1972d445ece13a1afd5d8e 9cb93eee988435d288956b881c5761da8a51debc
b8dae9d84fb6507a73a7a972374895938f20b2d8 a2331848dc4954cd1abe909aff389a7927bebd09
b8e2538989b4fe1f765fa7db231448b9a4ef0c02 cf2e9fafab3809734aa4a21e96e0de55143589f4
b947b368d4646dd27da5df6cae2e767d26abcf8a 48fc7e5fa288978560105ae6ac1a49d1c864ab4f
b94c8125edc92a84f4a3c1e56eac97d4346b7cd5 747d6ed70d2bd8311667953b1b16586eb82f6f9a
b957f6451d65fb40626c6fb658f8b30b9b54de25 4459b4641a5c0b4adfa0a24a77c3090ce605ee6c
ba7b088aadee4d17aa61cef342cfe533bc8d97c4 d4f574bb830fb3aa91560301b3bda668f67bee35
baaf2dddf265cf781b96d69b2589b8be8d7f7519 baaf2dddf265cf781b96d69b2589b8be8d7f7519
bab479c001b0000889512a488b4f863c17df91e4 71d67d7b262e57e73bfb93d9274f0fc64ff6464c
bb117eed0cd77509d87e9916cc9abc26df349127 6fb591e90176ab7712799b6450524c6d6e4746da
bb12c5046bc303d4c3e47802fb32cc730f951f95 84fddcbb8b8107ef01e5af5669a62faf2bba5582
bb20fc5b7bae653c7e3b6cb315f87c7a316d3431 5296dd170640e4bbaff350a2bc6986705edcbde3
bb255a4b3573b8bd7f1e98d51969286bf34d11e6 705561485c81eb1264b32748ea7e00642e8f51ac
bb636738fde1d9dfc1f23641be6141f76abd485a 28da4afe5959fda9a3489d41e0ebf61c5d04c5b6
bb6a0c4fa687708bef3c59ca1071ff6e13d0a2b2 f8453772b6814fa9c267ca85c6161363a75b35f0
bc5bf7a2035d4a2569369eb60b0b81f69678e9a3 6deef1175692fed4449e99d01f63e4be64ecf206
bc62f0d40fc11b8dbc1b0e415c505b67e7320ca2 77a59333a992a0e2b5068bfdb95563e573189d75
bcb3723f58b25d45aed08404351edbcced9b0eb4 4a3b3935d0e49ebc8bd482a6455a4ce062f736a7
bccb6ebd30bbd55916ae01eec6ff368f1bf758c8 3867d758cb4f7d7d49d9018217592abd6dd154a1
bd002994a8ad357a0bb4e68c0651b566cb22e0c9 fa5252c390c11405f2bec3b31e2ec424204c97d1
bd5037092445f409117a2f0c4c127a25382c3c71 76fa0b1246b20003e7ff0a8e0226d0fae280f4ef
bd7aed5ccbb34021af5ff951bb7cec7e73594ab7 4caefdcdadd8ccd579ae19bbc21aad3cd1c7f762
bda6bbd1187460c78dffe0fe47381c33addb0108 bac394720d5af5bcc9256290d7ed983e05d2b458
bdad5ac6d1afce32b64bbb292cc183a2ae625fe8 8c8107acffe4e61d2219b25ed8b59eae1d99c2ad
bdb92e41ef9ce5d1f0ffb8183df0e71b9b2f2f09 f239a5ab1a1a3444ddffc83adcd284f63830ca4a
bdb9aba9be424152a9739c179a3a8ae740ff36b6 c6757b3bd533d16beb212617805f2ad9894eb315
bdba265a39882e4d44531960fb3c6a55594196cb 7cf60547ebff1a8c9dd8c1e83e61ba10983dc4c5
bea4261984fc7ef6af9b0f5483c6b5daa03ba84e 2defb9a280619ae3f10b9a7f6872a3618007628e
beb4633fcf65c11e0997293fb17d701fe5dfed07 cd5c1480035e34f2983ddf176dcbc7b6787d4ce2
beb57d8bb901be9a68a8fe6d082dc5a2cd2d7421 4c5d3d68c9839083f961e0d16a6922ce11a6c62e
bf91ec70b5b0aae9658f43d714560029dcadc03e 54072e33b38471443387c0b5f4111fb4e1609ce2
bfc31acf2f31872edb3cceb7ea3210f416c0af9d 03d624aa5cd63688df346baf7705f84ce2d55462
bffc2a8a3070e0069e290c554675ddb2f2deae27 db51fcc9982cd2cca45d8f4e152e06d27852d8f5
c058da13981c0f5479db3abc3a70da05c8e2d404 167622475ef50aa82018f9494eaae221dc2997f1
c06ad730abe2099227ca195f624e291d76a0f452 6d3e1a4aa5bf40aea99c9f750de4267dfa34ae77
c081756c70ba9ac5b101328f1bdb7a6c7075193a 31c92097ccebb93f4cc72d7c4f441542ab02219e
c0845dcfa5e1a5320e4e981e3c12118dc7eeb38d a21e3418a4f1e894bfc8fb899bcfb8cdc4f41c89
c08b509aaea2bf601f95c21c35ae2947bd6e58b7 c68d0246c0290a158b0505dca8763782e90f9dc5
c0a63e561b3cb42a36ea9d614af94a9d133e589d 50400ab53606a0b1221e22ad95d2ca8a3cd61549
c107205955e20d51f49f20c6391ca37317f34921 7463ff22ac5c3ec85a8f217803c1828fb4e6db07
c120f2c15267bfd730b9c9da456aa231349078f4 374dde3fdb33a382d1c950fae718da69aae6d732
c123c39bfa308d054237faf8622b4f0b0b596bc3 b35c07c147773e37fe18bdd1ce28a1059273edc3
c12c28b6af3ccbe4b8623558c04f03981093a63c 8322fc015425c8f52a8a3938c21f4d3ac21de3c7
c137e33e9218763444cbaeba7805fd5596cb8f77 482c9694748c170ce3c98bb6fb161110f4eb3648
c1468350d92bccea2508c74b2bea45e97748a42f b16da3dfbce125da84fbbf6ff20042c3f1963b5b
c1e23fa81a3a601dbf3f949eb6994b6f7d3926e4 f13e733449c0bdcbc6db93f74db13650c009204e
c2002da23c2cbbba5c4d4f5c175e1d8e4d36ea6d 4f2328e7dc62edd5fea10ce7bc75192073ca246a
c23f53d585f62a28470e1c347c5150dcce5c15ce 0c7a8f7821e953b213ca094de154d332ba969b21
c25867ca925ca0ec5c433dc38eb5861e0abd1eea 6a3be6e0ea8820066cba19873781ac06b5f107b9
c2bd2379853be5b93f56c71279b34c05e01b95a2 d07e8714296f29e2d09ee779fa459f9607b74ad0
c2c1d4d40796856cd32e17d62d03ef6c938f4c99 72620fa532fbf550a4926ce53ad2ece2347e05e3
c2c595649d5527de70cf98d5d6d4679a2bf4250b ef9b334b1fcca3963e39bb0a8916bb6298e1baf0
c2ce65d5c16791201f90ab47ec950d22b3e37429 08c9b435d45c7406d5d14a6a34a80b5054fd09d7
c2d9515338b692193fac5756fccd5ae2d12d413c ffff680b34177b5006b3229eb5518e82534e1c4f
c2e27394dde4703cf58cc2b1a4552f68d1af3638 2b7bc287b6a2de61a145e85d68bc19e7bb9e9fc0
c33c971b2a273054bf5561fc6cf93474a8110dea 654e30e7c0245fb6c88b43769b25ba2a210100f4
c3796abbd0c29cdf677fb252c8deb5669c7b136b d07e8714296f29e2d09ee779fa459f9607b74ad0
c3d2c68e6bc724adb9e50a5d2f87c971e6cf3456 e2b16115afb6d9ba93d8a1435751d719eaaf6df4
c49929672a17f99bd45244f395f288a850fa8e12 f8067e78e82a52a519a1ee14d18465f0c2920918
c4e902fa0b7b9ad1b2b5ff58668bc7c60d5620e2 ca6332d31adcd5f66ba9102ea8fa66fa41eba1d2
c5403fc409e20d31e4dafc52448aea413fb293ca 38e720d5f94c5f7d55e4a538e5166d61c81283dd
c54154d4eecbdd3516eef2624eeb258020d7389d 35cdb70c89db2b5fc4603c304f83f7c190f2c31c
c62873e2c308b31f709148a32238039c5880ebef b35c07c147773e37fe18bdd1ce28a1059273edc3
c692258a2cca8c845002bf6c2420deefa791f6d4 5d0c96028897d5ca0374477cd753c897d19a6df4
c69654c16db57c9a9f6536d5a73558f963fee415 afcb03a7d65022a5c7ca8cd889a1a001425fcb4a
c6986545fab16d75b463ca781befc93c14bf26ae 9b054d2da657ea702cae06c08c639ad1c30977be
c7097cb52413a7e0821779600dc841b691a3c50c 07f99b472091093cf325acf97922accaa78b965f
c715703c6b9d9179145e54b30343e67aa48c0c0b d7a4ebe980dcd345a644b74f4177a21aa1cfc92a
c732287a4b8cd62594d1a821d0049b022a2eef12 8f986282cff5a4445c0e0c0ee8e02e7b0c2cc278
c73dec9f02c09431df8f46ab2374192c84e8deae 59c52d5a15151ec5750e1df3ffb6db15a916d5c1
c768aa8c7d56c205dbebe6dd1b172b5667d0f581 -
c79d13398d5aa9358c1b8ec22fbdd43b5b7cc3ce ff65092e2e32ad7073dd6278bebbb06233eb598a
c7b6f124708c338e28fbadd2f1e2bebab22ba269 28bce46cbd7d3f5264a6a609d67877f6d19029c5
c7c0beb94575b6b1a8c99c861579262f55d40841 88c29f9312b991f32434ca6a37d06ad32ddc0474
c7cc097f83c8101d8c73e8a20aaff80f74117004 326da378e53bb22c3ddf6f283ef3d3010aa14151
c7d80e7b2effd2785cfb0fac3fb5625ad9af59df f59a20459fdae6e29aec30fe58ac8569752c45ff
c7dc213f0d00f8b523cd94b09826d4fa80b142ae 287ae1e24863da998d34cbd2b198e35fd914d651
c7e82c00755a337f0caf252e0b1c1fbc7d80d678 18afe563381116bb901d99d430500b3e40111a2f
c80832a36b7e94ab65c61bd8f8de106da89a4217 acf55dc7737260457034a17d368bac9dac9b21c2
c81bf25737425cf89fc6046bb5c6c16414b400c4 27ffa06bbd504114640f226130cf01ff622b7e68
c8344a8d94f19c49b32528f9a624cf4c0b554278 a55e41513f46891ac6bbea21d6dff2197ee610ab
c86aeaf08a5b949b762bfd46d20dc518c34f525c acf55dc7737260457034a17d368bac9dac9b21c2
c894a6c65d159eb63f67b50fcf4856f683171f9e 1ee88f1626559b8190db2f04fc4400a36e980667
c8b2823d74b985b610cba747f167e34132aba205 2cc8594c7a4853f68e2a9b4d5a2ae1c2e912c5b2
c8d8604ff8135f035c32252982af46d5e872b069 0744182368ca0035359e6144320ef5a95463f078
c9199cf1c337f7454534cb4b954af1089514b3d5 cc8cfd8ac13f4e9c1f8e2555793811b0b86a7873
c930ac868fc3f456f64489e406641eb34c93fceb 091726d9d51ec0fa2a605f3e216817d0f93ec5cb
c962e0d054c38c4ac5bbb86c42c7b1d08c0a2379 1b3d864769f22dd21bbbf42619c536483a653879
c99d29a8c20ccfbbbe552b0700d81bb25f10d077 09b36f96575ead0977f2686d70b78fedf33c1afc
c9dcd17b5b973f14f09ee211e4dacf01285e119e 8866608afce022bae28f099d10e5e6731916e9fa
ca55831576cd611d2b35a10e826ae160c60d51bc b1ffe852165be5816e741ebd4bf3b355bfcb53c4
ca68038e5ee68664f894802df6e7d339b37b77a1 edd7de9ceb4215d6c6ccd117a27f4be3b993c2c5
cb149f1dbaa93d82e7bb963592cbb740b6540cd5 cb149f1dbaa93d82e7bb963592cbb740b6540cd5
cb5d49111d17e90b3701041c896a330aa23e60d5 6ab82c01776552debf838d4d14f156b4e97019aa
cbc08a840fed16f0b35ec84fffb2c02ec139ab25 4e8a0ae7cae20b8581f40f95f9f8bb9f94aad1ab
cbd6154e95c92a8e08f9772167c76ce497917bf5 8c5848546abfbd6907a52f7663a1f7ee5e4b9309
cbddbefa9566ffde5c667f5f82cbea62e98533a7 8f7c61bbe555950f16efed5efe304e1826fb88f3
cbe7a9e609f4847383e18ef0f9d45d50b15e3b6b 1996f516f43b1fed4af11691a044d070afbbf83f
cc1278764e524c2c772a4fe76af1a24a8fcbc1cd 834a3143590588760e5c9f002aa67c8ea140471a
cc26b8e425dcfe49ac6887c65903282d71c6a95b 88c29f9312b991f32434ca6a37d06ad32ddc0474
cc31b07e2ef11ccd7a89be24e82279fd2c66dab3 ecfe5ac9314543c6c2e993507e628a2344865662
cc7b73395e62de91486d719c477414deb9ba05fc 5bb39059e58a86ad20c1ed05f24b759879eaa4d4
cc960b4d6000ae89e9474776df088b9d557e0b28 d931d806e19398db075d9421be283e1c34a4d689
ccbc176d90e62582234107fa844b1d3c7842ae0f ccbc176d90e62582234107fa844b1d3c7842ae0f
cd9e97a52f0abda4b61621c3b3e2551ba6238ff2 5927736dae2280f6b881982f17280dd30f3e2eed
cdadb2f71f965de3bb06cfedbb0bc64b0438175d b0fa6fe52cf2ec701db36794ef4a39b601cad3cb
cdc3e1d5d282aa67a315fc88b117d310f2345e64 ca81af9a6e2e3de1ae1c36859986a5422161046c
cdcbb01b187ed837127e9b2206b76eb62affcd66 f30e1e54721eb34390b1febd8c3f6caa00c234b5
cdf02c25dbeb2abadcca914911df01cc43ef0dca 77a15fbab27481b16f3010470f08afbd7e73e698
cdfb079969a5335bac14dafe2b9d45b1ded71777 419915661b0241e9bf372428e4df0965c8788109
ce236dac87e0d17d7d7136f74d230d6da4b87d41 fea86eb34d50c75d316edae720bc4e59a8398fe1
ceba07bc9c5a4b024bd0d266a39bef9c5c1605ee a9cb86fa7ddf3595519ca3dd645431cf8cf9f71c
cec2d2483e7c45ca47c53379a446686bfec11703 8177e6caa3410f44c9687425ebb62a20081058a2
ced0e46cf12fe1b96e479d0939d664cc2b5f9905 7862e79c28f435b9f4fb120732b57dc7851f13ad
ced92b9416c6187d5dc843f75b8bd779dfa90046 883a6583cf2930467278ad49cc19e11150d15795
cef9245c50bb22e647d17e5733cf902b6f993c94 dac98eaedd63cce44d4fc938cfb82b2db6c1a7f1
cf394028c26326d3120b0cca0b298842f56036fd b709628eb07c3530b1145440825d1577e11f0165
cf4373440decb9b8dfff47d6c06d0d1d08f08966 ad08629de7e35de038ca2a1469bb0c8679a481eb
cf7508bbab2d4aee85cded7bb330c8add972e648 afcb03a7d65022a5c7ca8cd889a1a001425fcb4a
d00e590b59ac36246786acbf690cac79f2c0b65a 13b4e961fa40191e3299ccb5fb68831e03029744
d02b0578999b95bbf9bf30b42b3c5774c032e682 7af653b16d4d11337f608195e75ae36f1dbc7735
d02b828b57a7c3852d2c683c48d3c85f21b65039 3d4fed66c3f6cfe7d13361c40a8311e5674b5cec
d038ba2134e0b24403965f22b332bf11df7509bb 000a9eea4bbf63eba81d312417d618d91e5173e2
d04abc3af0a03d3c980dd72917034b9bfb0a1e11 8f32e8237923ce9ceac334543aebd4c89c62edf8
d0634c4826f840b6a06bcea70b66105ef8f7a14f 45e81935f4e3a8ddb386588154aa44c6d3300fd6
d093261803074576f77e1c3a327132acda8096eb 79107c5fd6ff62214f1b3fb3423d889dd43e4af5
d0e5777863c2d7e497fc7195eedf90bd6cff1262 23aa3b822974fa37058d0ffdad93a8a2508ce413
d1116ab6be3e419aa0d7de5b36902f8f7f43efa8 99724c5e991fb274e7767790a815aa04ef677bd9
d195692085915e3c1299ffa95bc4adf9395a254e 13b4e961fa40191e3299ccb5fb68831e03029744
d2026de99e964b94e0927f1f88349c66f23bf39e 96bfc38c5a0d380554cdce11a25ebc379867cac8
d2134932d472c3df88417c9ad1fe31c76da7953d 466b53a2bc8b34b1dbc681bd320a56f92011de46
d261c63a3975348db1c9a57cfa0184eff9e0b86c 4515725368ddf90041f251d23827ed29a24373e7
d2d4088b6740cd168b88cc8256cbbb845e29e36b 92b291f19c7fa7706cf6ff031fc67fe2ca40d070
d336006a8f80a668790e66c7a07c2d1d67a0447d ed59319ee82148c431108c6be86cdf2af8c87323
d34c2d74ccbab43e9a85eefc6287cce182f1ec0f c6d584e4567f20b4b370c7d2fb03fab961379cc8
d351eb3eaaf35913d0d6cf0c6de27839a06536e9 e061053cc2a66e126af969aebc839564d8378db7
d3623e86119895e1933806f0117447ddd6cb8536 47da52660e445745e8e9bca7e4bf8d1ceee877d5
d367f100828b0a358929f48ec416e5a43dea9f20 a62c649f75a5f636c2b7d68007da94d2eaa89072
d37706474825cc79112e40ea13fee8ed3a781b32 995e747e0b34c9aebc0d55f661979ac913632d7d
d3c6ccd03836a600a2b1d8ab9d2c86e3b5c9b9b4 972dad4336409622db7816be5b9b962e1f73d3aa
d3e29923c93e552d26f41805afc668b0764c7560 e4bd8b2c02dc43e38730dd9c5a36fbe94efd7908
d4216962c0f4ff0d3fe2b1ef069dd3403af7acd6 8cf0dcc650f4c54b860f3299bc8d62849787a38a
d4a2ce12734e8a83f0054bb58f52a29cfb13649c a08d95e7b89c2338b684272ad66f6244ef4a17b4
d4afbc9b2f1c62d25d3969b724b70e8eddb2f992 91c3d19506af7229acd134ced9a6cd8768654902
d4d95274139e9debaed935ffe05d133c3fa94d7b 38accd41501d04b776b69807e3151e3b9990f9ee
d4f0c7a026914659c3fe92c8a334636674e12339 24b2c698bfb8310ceecb1e0adb847df1b4a775b0
d503961b019414b7c7fc674084c1c5b9dc90e5ff 2e4f11c34e8c2dd2bf00a19f472f90146c4cd69b
d57d8eb2827e4ff93ec66a4f0c6d32537a9517ec 8fd5f7fc116a4f6ffcf867392fc5c7f9c2207bb3
d57e645386bc4f81c28c888a7f80457be94b3ee9 9bffa252e2765c488404c3b39c6deae589d32732
d6789843550513dcb90f4ad2f2f2d170ef5ac0c3 0f0e2b23e8b9c8942f7243e09ca3f13bc1dfb262
d69640910f85a0722f90bbbd75933dc32fe1f5ec 8c64aa75926c74d9815f02ff3e6359341092c3ab
d6970e1dbfac3d4fbbcc0de7eb176b002cb13406 2c1d01a5bb1d6cbe87bff9339ce5d4ebfd3f654d
d704d01262576b7a60fc7d4287284162c0389995 9a8890b7406c69f18bd67ff76fb9341e1e3f3af9
d7331da41f2dbd8b7fd8c3c0e7d0a7cd8691d3be 969f2a731c57639564807fd90f6d2a8d8c6a861f
d7871a487b2837993f3afe301d35f0a722f71b44 d7871a487b2837993f3afe301d35f0a722f71b44
d8245c0508037c3235b6ea7f1c0ce8032ad889b7 509f8914d38ea0468c1ff2dacd36208b14f39eb7
d900700314e6ca9e60bfa7b5fea783525294b3d5 49eea89e9931cc15c14be68b3dc7974ffe1eb36b
